chr2	0	0.0
chr2	1000	0.0
chr2	2000	0.0
chr2	3000	0.0
chr2	4000	0.0
chr2	5000	0.0
chr2	6000	0.0
chr2	7000	0.0
chr2	8000	0.0
chr2	9000	0.0
chr2	10000	0.0
chr2	11000	0.0
chr2	12000	0.0
chr2	13000	0.0
chr2	14000	0.0
chr2	15000	0.0
chr2	16000	0.0
chr2	17000	0.0
chr2	18000	0.0
chr2	19000	0.0
chr2	20000	0.0
chr2	21000	0.0
chr2	22000	0.0
chr2	23000	0.0
chr2	24000	0.0
chr2	25000	0.0
chr2	26000	0.0
chr2	27000	0.0
chr2	28000	0.0
chr2	29000	0.0
chr2	30000	0.0
chr2	31000	0.0
chr2	32000	0.0
chr2	33000	0.0
chr2	34000	0.0
chr2	35000	0.0
chr2	36000	0.0
chr2	37000	0.0
chr2	38000	0.0
chr2	39000	0.0
chr2	40000	0.0
chr2	41000	0.0
chr2	42000	0.0
chr2	43000	0.0
chr2	44000	0.0
chr2	45000	0.0
chr2	46000	0.0
chr2	47000	0.0
chr2	48000	0.0
chr2	49000	0.0
chr2	50000	0.0
chr2	51000	0.0
chr2	52000	0.0
chr2	53000	0.0
chr2	54000	0.0
chr2	55000	0.0
chr2	56000	0.0
chr2	57000	0.0
chr2	58000	0.0
chr2	59000	0.0
chr2	60000	0.0
chr2	61000	0.0
chr2	62000	0.0
chr2	63000	0.0
chr2	64000	0.0
chr2	65000	0.0
chr2	66000	0.0
chr2	67000	0.0
chr2	68000	0.0
chr2	69000	0.0
chr2	70000	0.0
chr2	71000	0.0
chr2	72000	0.0
chr2	73000	0.0
chr2	74000	0.0
chr2	75000	0.0
chr2	76000	0.0
chr2	77000	0.0
chr2	78000	0.0
chr2	79000	0.0
chr2	80000	0.0
chr2	81000	0.0
chr2	82000	0.0
chr2	83000	0.0
chr2	84000	0.0
chr2	85000	0.0
chr2	86000	0.0
chr2	87000	0.0
chr2	88000	0.0
chr2	89000	0.0
chr2	90000	0.0
chr2	91000	0.0
chr2	92000	0.0
chr2	93000	0.0
chr2	94000	0.0
chr2	95000	0.0
chr2	96000	0.0
chr2	97000	0.0
chr2	98000	0.0
chr2	99000	0.0
chr2	100000	0.0
chr2	101000	0.0
chr2	102000	0.0
chr2	103000	0.0
chr2	104000	0.0
chr2	105000	0.0
chr2	106000	0.0
chr2	107000	0.0
chr2	108000	0.0
chr2	109000	0.0
chr2	110000	0.0
chr2	111000	0.0
chr2	112000	0.0
chr2	113000	0.0
chr2	114000	0.0
chr2	115000	0.0
chr2	116000	0.0
chr2	117000	0.0
chr2	118000	0.0
chr2	119000	0.0
chr2	120000	0.0
chr2	121000	0.0
chr2	122000	0.0
chr2	123000	0.0
chr2	124000	0.0
chr2	125000	0.0
chr2	126000	0.0
chr2	127000	0.0
chr2	128000	0.0
chr2	129000	0.0
chr2	130000	0.0
chr2	131000	0.0
chr2	132000	0.0
chr2	133000	0.0
chr2	134000	0.0
chr2	135000	0.0
chr2	136000	0.0
chr2	137000	0.0
chr2	138000	0.0
chr2	139000	0.0
chr2	140000	0.0
chr2	141000	0.0
chr2	142000	0.0
chr2	143000	0.0
chr2	144000	0.0
chr2	145000	0.0
chr2	146000	0.0
chr2	147000	0.0
chr2	148000	0.0
chr2	149000	0.0
chr2	150000	0.0
chr2	151000	0.65
chr2	152000	1.0
chr2	153000	1.0
chr2	154000	0.995
chr2	155000	1.0
chr2	156000	1.0
chr2	157000	0.996
chr2	158000	1.0
chr2	159000	1.0
chr2	160000	0.989
chr2	161000	1.0
chr2	162000	0.986
chr2	163000	1.0
chr2	164000	0.994
chr2	165000	1.0
chr2	166000	1.0
chr2	167000	0.999
